,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
42,,,,,,,2018,,,chikara revenge of the lawn gnomes 2018,0,4/28/2018,160,,,[],[],[],[],[],We'll spring into warmer weather with our April 28th live event in the City of Brotherly Love!,,[],[],[],,,,0.515007,1
43,,,,,"Two inept, small-town Sheriff's Deputies catch an escaped prisoner that they believe was wrongly convicted.",PG-13,2018,165,11%,the escape of prisoner 614,,4/27/2018,97,,,"['Crime', 'Comedy', 'Adventure']",['Saban Films'],"['Ron Perlman', 'Martin Starr', 'Jake McDorman', 'George Sample III']",[],[],,,['Zach Golden'],['Zach Golden'],[],,4.1,31,,1
44,,,,1 nomination.,"Brought together by their shared love of music, ten years on Liam and Natalie are at breaking point. In their case opposites attract but don't necessarily work long-term. Making the ...",NOT RATED,2018,250,29%,modern life is rubbish,4153,4/27/2018,105,,2385752,"['Music', 'Comedy', 'Romance']","['Serotonin Films', 'BFI Film Fund', 'Lipsync Productions']","['Ian Hart', 'Daisy Bevan', 'Jessie Cave', 'Tom Riley']",[],[],"Brought together by their shared love of music, ten years on Liam and Natalie are at breaking point. In their case opposites attract but don't necessarily work long-term. Making the difficult decision to separate, they must split their prized music library. But the sound track that defined their relationship keeps pulling them back together. ",,['Daniel Jerome Gill'],['Philip Gawthorne'],"['Christopher Figg', 'Peter Hampden']",,5.9,27,,0
45,,,,2 nominations.,"A woman returns to the community that shunned her for her attraction to a childhood friend. Once back, their passions reignite as they explore the boundaries of faith and sexuality.",R,2018,3994,89%,disobedience,6104459,4/27/2018,114,6000000,6108178,"['Romance', 'Drama']",['Bleecker Street'],"['Rachel McAdams', 'Rachel Weisz', 'Alessandro Nivola', 'Anton Lesser']","['lesbian relationship', 'scandal', 'infidelity', 'cheating wife']",[],"From a screenplay by Sebasti·n Lelio and Rebecca Lenkiewicz, the film follows a woman as she returns to her Orthodox Jewish community that shunned her decades earlier for an attraction to a female childhood friend. Once back, their passions reignite as they explore the boundaries of faith and sexuality. Based on Naomi Alderman's book, the film stars Rachel Weisz, Rachel McAdams and Alessandro Nivola.",Love is an act of defiance.,['Sebastian Lelio'],"['Sebastian Lelio', 'Rebecca Lenkiewicz', 'Naomi Alderman']","['Glen Basner', 'Daniel Battsek']",,6.8,74,,0
46,,,,,A young program coordinator at the United Nations stumbles upon a conspiracy involving Iraq's oil reserves.,R,2018,740,45%,backstabbing for beginners,,4/27/2018,108,,,"['Thriller', 'History', 'Drama']",['A24 and DIRECTV'],"['Theo James', 'Ben Kingsley', 'Jacqueline Bisset', 'BelÁim Bilgin']",[],[],,,['Per Fly'],"['Per Fly', 'Daniel Pyne', 'Michael Soussan']",[],,5.9,48,,1
47,,,,,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,PG-13,2018,"391,236",84%,avengers: infinity war,2043880008,4/27/2018,149,300000000,4154756,"['Adventure', 'Action', 'Fantasy']",['Walt Disney Pictures'],"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans']","['death of recurring character', 'supervillan', 'superhero']",['Avengers'],"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain. ","Where will you be, when it all ends?","['Joe Russo', 'Anthony Russo']","['Steve Gan', 'Jim Starlin', 'Don Heck', 'Stan Lee', 'Stephen McFeely', 'Keith Giffen', 'Joe Simon', 'Larry Lieber', 'Bill Mantlo', 'Steve Englehart', 'Christopher Markus', 'Jack Kirby']","['Victoria Alonso', 'Mitchell Bell']",,8.7,68,,0
48,,,,,,,2018,,,anthrax: kings among scotland,0,4/27/2018,129,,,['Music'],[],[],[],[],"Captured February 15-Feb 2017 at the band‚Äôs sold-out concert at Glasgow‚Äôs historic venue Barrowland Ballroom, the two-hour ‚ÄúKings Among Scotland‚Äù incorporates the band‚Äôs entire live show. The concert is presented in two parts. For part one, Anthrax performed the ‚Äúfavorites‚Äù that had been voted on pre-show by the band‚Äôs fans and includes gems like ‚ÄúMadhouse,‚Äù ‚ÄúBe All, End All,‚Äù ‚ÄúBreathing Lightning,‚Äù and ‚ÄúA.I.R.‚Äù The band augmented the stage production for part two, with ramps and staircases and other production values while they tore into their classic 1987 album Among The Living, performing ‚ÄúCaught In A Mosh,‚Äù ‚ÄúI Am the Law,‚Äù ‚ÄúIndians,‚Äù ‚ÄúEflinikufesin (N.F.L.),‚Äù and more.  ‚ÄúIt was a pretty intense show,‚Äù added guitarist Scott Ian, ‚Äúespecially when the crowd was so insane, the floor actually started moving up and down.‚Äù",Live from the sold out Barrowland Ballroom Glasgow 15-Feb-2017,[],[],[],,,,0.578169,1
49,157176,332283,2.5,1 nomination.,"The love affair between poet Percy Shelley and 18 year old Mary Wollstonecraft Godwin, which resulted in Mary Shelley writing Frankenstein.",PG-13,2018,2223,37%,mary shelley,199578,4/22/2018,120,,3906082,"['Romance', 'Biography', 'Drama']","['Metrol Technology', 'Bord Scannan na hEireann / Irish Film Board', 'Gidden Media', 'Sobini Films', 'HanWay Films', 'BFI Film Fund', 'Juliette Films', 'Head Gear Films', 'Parallel Films']","['Elle Fanning', 'Douglas Booth', 'Bel Powley', 'Maisie Williams', 'Joanne Froggatt', 'Stephen Dillane', 'Tom Sturridge', 'Ben Hardy', ""Hugh O'Conor"", 'Jack Hickey', 'Ciara Charteris', 'Donna Marie Sludds', 'Michael Cloke']",['woman director'],[],"The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, ""Frankenstein; or, The Modern Prometheus"".",Her greatest love inspired her darkest creation,['Haifaa Al-Mansour'],"['Haifaa Al-Mansour', 'Emma Jensen']","['Alan Moloney', 'Ruth Coady', 'Amy Baer']",6.229166667,6.3,49,6.734957,0
50,,,,,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",R,2018,"7,591",21%,traffik,9558326,4/20/2018,96,4000000,5670152,['Thriller'],['Codeblack Films'],"['Dawn Olivieri', 'Paula Patton', 'Luke Goss', 'William Fichtner']",['tied feet'],[],"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",Refuse To Be A Victim,['Deon Taylor'],['Deon Taylor'],"['Roxanne Avent', 'Victoria Bullock']",,7.6,37,,0
51,,,,,,,2018,,,the house of tomorrow,0,4/20/2018,85,,5910344,['Drama'],"['Superlative Films', ""Water's End Productions""]",[],[],[],"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.",Make your own future,[],[],[],,,,5.538474,1
52,,,,,,,2018,,,the enchanted mountain,0,4/20/2018,100,,5155176,[],[],[],[],[],"Up atop Mount Kungang, humans and animals live peacefully. The one day, a hunter wounds a fawn. By chance, a young man, Mudal, happens to be nearby, and chases the hunter away and cures the animal. But as the animal heals, Mudal wishes that he wasn't always alone and how even the sweet sound of his flute cannot cheer his spirits nor provide him much company. So, the fawn leads him to a secret part of the Enchanted Mountain where the eight beautiful female fairies have gathered, and without intending to do so, Mudal falls in love with, Arang, one of the eight fairies and the daughter of the Emperor.",True love will always triumph.,[],[],[],,,,0.02443,1
53,,,,,Father Gabriele Amortha performs his ninth exorcism on an Italian woman.,,2018,123,44%,the devil and father amorth,20449,4/20/2018,68,,6883152,['Documentary'],['LD Entertainment'],['Gabriele Amorth'],[],[],Father Gabriele Amorth performs his ninth exorcism on an Italian woman.,,['William Friedkin'],"['Mark Kermode', 'William Friedkin']","['Mickey Liddell', 'Pete Shilaimon']",,5.6,46,,0
54,,,,2 wins & 1 nomination.,"When a border dispute arises between the U.S. and Canada, the Super Troopers are tasked with establishing a Highway Patrol station in the disputed area.",R,2018,"6,684",21%,super troopers 2,31567569,4/20/2018,99,13500000,859635,"['Comedy', 'Crime', 'Mystery']",['SK Planet'],"['Seann William Scott', 'Clifton Collins Jr.', 'Steve Lemme', 'Erik Stolhanske']","['sequel', 'second part']",['Super Troopers'],"When a border dispute arises between the U.S. and Canada, the Super Troopers are tasked with establishing a Highway Patrol station in the disputed area.",The time is meow.,['Jay Chandrasekhar'],"['Steve Lemme', 'Jay Chandrasekhar', 'Kevin Heffernan', 'Erik Stolhanske', 'Paul Soter']","['Sam Alfstad', 'James Altman']",,6.6,41,,0
55,,,,1 nomination.,"A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never changed?",PG-13,2018,"14,960",34%,i feel pretty,88426082,4/20/2018,110,32000000,6791096,['Comedy'],['STXfilms'],"['Amy Schumer', 'Michelle Williams', 'Tom Hopper', 'Rory Scovel']","['learning the truth', 'confident woman', 'confidence']",[],"In I FEEL PRETTY a woman who struggles with feelings of deep insecurity and low self-esteem, that hold her back everyday, wakes from a brutal fall in an exercise class believing she is suddenly a supermodel. With this newfound confidence she is empowered to live her life fearlessly and flawlessly, but what will happen when she realizes her appearance never changed?",Change everything Without changing anything,"['Marc Silverstein', 'Abby Kohn']","['Marc Silverstein', 'Abby Kohn']","['Felice Bee', 'Justin Bursch']",,4.9,47,,0
56,,,,5 nominations.,A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,R,2018,1528,94%,beast,800365,4/18/2018,107,,5628302,['Drama'],"['Agile Films', 'BFI Film Fund', 'British Film Institute']","['Johnny Flynn', 'Jessie Buckley', 'Geraldine James']","['island', 'birthday', 'mother daughter conflict']",[],A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,Be careful what you unleash,['Michael Pearce'],['Michael Pearce'],"['Kristian Brodie', 'Lauren Dark']",8.1,7.1,74,2.010189,0
57,,,,,,,2018,,,chikara tag world grand prix 2018,0,4/15/2018,160,,,[],[],[],[],[],"One of the oldest honors in CHIKARA history, the Tag World Grand Prix will be held on April 14th.",,[],[],[],,,,0.430703,1
58,,,,,A harmless game of Truth or Dare among friends turns deadly when someone -- or something -- begins to punish those who tell a lie or refuse the dare.,PG-13,2018,"12,517",14%,truth or dare,92617020,4/13/2018,100,3500000,6772950,"['Horror', 'Thriller']",['Universal Pictures'],"['Lucy Hale', 'Tyler Posey', 'Violett Beane', 'Sophia Ali']","['broken hand', 'drunk', 'demon', 'forced suicide']",[],A harmless game of Truth or Dare among friends turns deadly when someone -- or something -- begins to punish those who tell a lie or refuse the dare.,Kill or Be Killed.,['Jeff Wadlow'],"['Michael Reisz', 'Christopher Roach', 'Jeff Wadlow', 'Jillian Jacobs']","['Laura Altmann', 'Jason Blum']",,4.9,35,,0
59,,,,10 wins & 11 nominations.,"After suffering a near fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.",R,2018,1937,97%,the rider,3000000,4/13/2018,104,,6217608,['Drama'],['Sony Pictures Classics'],"['Brady Jandreau', 'Tim Jandreau', 'Lilly Jandreau', 'Cat Clifford']","['cowboy', 'horse riding', 'riding accident', 'head injury']",[],"Brady Blackburn, a rodeo bronc rider with some renown, learned everything he knows about horses and riding from his parents, Wayne and the now deceased Mari Blackburn. Brady is recovering from a fall off a bronking horse in a rodeo, the most serious of the injuries being a skull fracture which required a metal plate being inserted into his head. Including checking himself out of the hospital earlier than advised, Brady is determined to get back up onto the literal and proverbial horse as quickly as possible as being a cowboy is all he knows. But deep in his heart he knows that returning to the rodeo in particular is something that is probably not in the cards without increased risks, which is eventually confirmed by his doctor who tells him that he cannot sustain another serious head injury without some major consequence. He does not even want his friends and family to treat him with kid gloves in being able to do any of those physical activities which are part and parcel for him of .",,['Chloe Zhao'],['Chloe Zhao'],"['Dickey Abedon', 'Mollye Asher']",,7.7,92,,0
60,,,,,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship.",PG,2018,665,47%,the miracle season,10225770,4/13/2018,101,,5427194,"['Drama', 'Sport']","['LD Entertainment', 'Apex Entertainment']","['Erin Moriarty', 'Helen Hunt', 'Danika Yarosh']","['volleyball', 'high school', 'student athlete', 'leg']",[],"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship.",Every Point Every Game Every Match Was For Her,['Sean McNamara'],"['David Aaron Cohen', 'Elissa Matsueda']","['Mark Ciardi', 'Scott Holroyd']",7.3,6.2,44,2.026889,0
61,,,,2 nominations.,"In a room with no windows on the eastern coast of Africa, a Scotsman, James More, is held captive by jihadist fighters. Thousands of miles away in the Greenland Sea, Danielle Flinders ...",NOT RATED,2018,"3,191",18%,submergence,667108,4/13/2018,112,15000000,3563262,"['Romance', 'Thriller', 'Drama']","['Backup Media', 'Green Hummingbird Entertainment']","['Alicia Vikander', 'James McAvoy', 'Alexander Siddig', 'Reda Kateb']",['based on novel'],[],"In a room with no windows on the eastern coast of Africa, a Scotsman, James More, is held captive by jihadist fighters. Thousands of miles away in the Greenland Sea, Danielle Flinders prepares to dive in a submersible to the ocean floor. In their confines they are drawn back to the Christmas of the previous year, where a chance encounter on a beach in France led to an intense and enduring romance.",Love Has No Limits,['Wim Wenders'],"['Erin Dignam', 'J.M. Ledgard']","['Jean-Baptiste Babin', 'Andrew Banks']",,5.4,38,,0
62,,,,1 nomination.,"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago.",PG-13,2018,"47,098",52%,rampage,426245950,4/13/2018,107,120000000,2231461,"['Sci-Fi', 'Adventure', 'Action']",['Warner Bros. Pictures'],"['Dwayne Johnson', 'Naomie Harris', 'Malin Akerman', 'Jeffrey Dean Morgan']","['based on video game', 'corporate corruption', 'destruction', 'animal monster']",[],"Primatologist Davis (Dwayne Johnson) shares an unshakable bond with George, the extraordinarily intelligent silverback gorilla who has been in his care since he was young. When a greed-fueled corporation's genetic experiment goes awry, George and other animals across the country are mutated into aggressive supercreatures who destroy everything in their path. In this adrenaline-filled ride, Davis tries to find an antidote, not only to halt a global catastrophe but also to save the fearsome creature who was once his friend.",Big meets bigger,['Brad Peyton'],"['Ryan Engle', 'Adam Sztykiel', 'Ryan J. Condal', 'Carlton Cuse']","['Richard Brener', 'Michael Disco']",,6.3,45,,0
63,,,,,A young man living a sheltered life develops a crush on a stripper and joins her Alcoholics Anonymous group just so he can be in the same room with her.,R,2018,177,0%,krystal,37516,4/13/2018,90,,835802,"['Comedy', 'Drama']",['Dorian Media'],"['Rosario Dawson', 'Nick Robinson', 'T.I.', 'Grant Gustin']","['bare chested male', 'make objectification', 'alcoholics']",[],"KRYSTAL is a comedic drama about a young man who has never had a drink in his life. Upon meeting the woman of his dreams - an ex-hooker-stripper-junkie-alcoholic - he pretends to be in AA to try and woo her. In order to have even a hint of a chance, he must face his own demons and learn what it means to live without fear in order to finally become a man.",She turns men into boys and boys into men,['William H. Macy'],['Will Aldis'],"['Michael Cuddy', 'Kara Durrett']",,4.5,39,,0
64,,,,5 wins & 3 nominations. ,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",PG-13,2018,"46,268",90%,isle of dogs,63786036,4/13/2018,101,,5104604,"['Comedy', 'Adventure', 'Animation']",['Fox Searchlight Pictures'],"['Bryan Cranston', 'Koyu Rankin', 'Edward Norton', 'Bob Balaban']","['dog', 'mans best friend', 'tire', 'search']",[],"An outbreak of dog flu has spread through the city of Megasaki, Japan, and Mayor Kobayashi has demanded all dogs to be sent to Trash Island. On the island, a young boy named Atari sets out to find his lost dog, Spots, with the help of five other dogs... with many obstacles along the way. ",,['Wes Anderson'],"['Roman Coppola', 'Jason Schwartzman', 'Kunichi Nomura', 'Wes Anderson']","['Ben Adler', 'Wes Anderson']",,8.1,82,,0
65,,,,6 wins & 11 nominations.,The story of the 1980s tennis rivalry between the placid Bjˆrn Borg and the volatile John McEnroe,R,2018,"13,289",83%,borg vs mcenroe,3245481,4/13/2018,107,7500000,5727282,"['Biography', 'Drama', 'Sport']","['SF Studios Production AB', 'Danish Film Institute', 'Film i V‰st']","['Sverrir Gudnason', 'Shia LaBeouf', 'Stellan SkarsgÂrd']","['taking pulse', 'headband', 'tennis', 'coach']",[],The story of the 1980s tennis rivalry between the placid Bjˆrn Borg and the volatile John McEnroe.,Some stars shine forever,['Janus Metz'],['Ronnie Sandahl'],"['Peter Bengtsson', 'Tomas Eskilsson']",,7,63,,0
66,,,,1 nomination.,The aardvark has evolved to be one of a kind. You could say the same of Josh Norman.,PG-13,2018,43,,aardvark,,4/13/2018,89,,,['Drama'],[],"['Zachary Quinto', 'Jenny Slate', 'Sheila Vand', 'Jon Hamm']",[],[],,,['Brian Shoaf'],['Brian Shoaf'],[],,6.1,,,1
67,,,,1 nomination.,"A U.S. diplomat (Jon Hamm) flees Lebanon in 1972 after a tragic incident at his home. Ten years later, he is called back to war-torn Beirut by a CIA operative (Rosamund Pike) to negotiate for the life of a friend he left behind.",R,2018,5054,77%,beirut,6833618,4/11/2018,109,,4669264,"['Thriller', 'Drama']",['Bleecker Street'],"['Rosamund Pike', 'Jon Hamm', 'Shea Whigham', 'Mark Pellegrino']","['middle east', 'beirut', 'arab', 'terrorist']",[],"Mason Skiles had a great life as a diplomat in Beirut. He and his wife, Nadia, live in a beautiful house and have been mentoring a thirteen year-old Palestinian boy named Karim. The opening scene is a party that the Stiles are hosting for other dignitaries. Karim is helping out serving the guests. When a CIA friend of Mason, Cal, comes to the party he is interested only in taking Karim in for questioning about an older brother Mason doesn't know about. What happens that night changes Mason's life forever, along several others at the party...",Beirut: 1982 - The Paris of the Middle East Was Burning,['Brad Anderson'],['Tony Gilroy'],"['Karim Debbagh', 'Michael Dreher']",,6.4,69,,0
68,,,,,,,2018,,,greg davies: you magnificent beast,0,4/10/2018,96,,8259682,['Comedy'],[],[],[],[],"Greg is back with his first stand up show in four years, and biggest ever tour, You Magnificent Beast.",,[],[],[],7.4,,,0.866537,1
69,,,,5 wins & 1 nomination.,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",R,2018,"35,263",87%,you were never really here,7147136,4/6/2018,89,,5742374,"['Thriller', 'Mystery', 'Drama']",['Amazon Studios'],"['Joaquin Phoenix', 'Dante Pereira-Olson', 'Larry Canady', 'Vinicius Damasceno']","['mother son relationship', 'child prostitution', 'violence', 'hammer']",[],"Balancing between feverish dreamlike hallucinations of a tormented past and a grim disoriented reality, the grizzled Joe--a traumatised Gulf War veteran and now an unflinching hired gun who lives with his frail elderly mother--has just finished yet another successful job. With an infernal reputation of being a brutal man of results, the specialised in recovering missing teens enforcer will embark on a blood-drenched rescue mission, when Nina, the innocent 13-year-old daughter of an ambitious New York senator, never returns home. But amidst half-baked leads and a desperate desire to shake off his shoulders the heavy burden of a personal hell, Joe's frenzied plummet into the depths of Tartarus is inevitable, and every step Joe takes to flee the pain, brings him closer to the horrors of insanity. In the end, what is real, and what is a dream? Can there be a new chapter in Joe's life when he keeps running around in circles?",,['Lynne Ramsay'],"['Jonathan Ames', 'Lynne Ramsay']","['Jonathan Ames', 'Rosa Attab']",,6.9,84,,0
70,,,,,,,2018,,,where is kyra?,0,4/6/2018,98,,519867,['Drama'],"['Little Minx Films', 'Big Indie Pictures', 'Killer Films']",[],[],[],"Pushed to the brink after losing her job, a woman struggles to survive. As the months pass and her troubles deepen, she embarks on a perilous and mysterious journey that threatens to usurp her life.",,[],[],[],0,,,1.112425,1
71,,,,,"A happily married professor, known for having many affairs with students, becomes the prime suspect when a young woman has gone missing.",R,2018,"2,040",42%,spinning man,,4/6/2018,100,,,"['Thriller', 'Mystery', 'Drama']",['Lionsgate Premiere'],"['Guy Pearce', 'Pierce Brosnan', 'Minnie Driver', 'Alexandra Shipp']",[],[],,,['Simon Kaijser'],"['George Harrar', 'Matthew Aldrich']",[],,5.5,44,,1
72,,,,,"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time.",G,2018,88,100%,pandas,2693229,4/6/2018,40,,7860270,"['Short', 'Documentary']",['IMAX'],"['Kristen Bell', 'Wen Lei Bi', 'Rong Hou', 'Ben Kilham']",[],[],"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time.",Wild at heart,"['David Douglas', 'Drew Fellman']",['Drew Fellman'],"['Neal Allen', 'John Amicarella']",,7.7,82,,0
73,,,,1 nomination.,"Depicting Ted Kennedy's involvement in the fatal 1969 car accident that claims the life of a young campaign strategist, Mary Jo Kopechne.",PG-13,2018,"3,205",79%,chappaquiddick,17903735,4/6/2018,106,34000000,5270948,"['Thriller', 'History', 'Drama']",['Entertainment Studios Motion Pictures'],"['Jason Clarke', 'Ed Helms', 'Jim Gaffigan', 'Kate Mara']","['ted kennedy', 'car', 'accident']",[],"The scandal and mysterious events surrounding the tragic drowning of a young woman, as Ted Kennedy drove his car off the infamous bridge, are revealed in the new movie starring Jason Clarke as Ted Kennedy and Kate Mara as Mary Jo Kopechne. Not only did this event take the life of an aspiring political strategist and Kennedy insider, but it ultimately changed the course of presidential history forever. Through true accounts, documented in the inquest from the investigation in 1969, director John Curran and writers Andrew Logan and Taylor Allen, intimately expose the broad reach of political power, the influence of America's most celebrated family; and the vulnerability of Ted Kennedy, the youngest son, in the shadow of his family legacy.",The Untold True Story,['John Curran'],"['Andrew Logan', 'Taylor Allen']","['Byron Allen', 'Taylor Allen', 'Mark Borde']",,6.7,67,,0
74,,,,1 nomination.,Three parents try to stop their daughters from losing their virginity on prom night.,R,2018,"23,214",83%,blockers,93155065,4/6/2018,102,21000000,2531344,['Comedy'],['Universal Pictures'],"['Leslie Mann', 'Gina Gershon', 'John Cena', 'Kathryn Newton']","['father daughter relationship', 'prom']",[],Three parents try to stop their daughters from losing their virginity on prom night.,Teens Out to Have Fun. Parents Out to Stop It.,['Kay Cannon'],"['Jim Kehoe', 'Brian Kehoe']","['Joseph Amaral', 'Chris Cowles', 'Josh Fagen']",,6.4,69,,0
75,,,,3 wins & 2 nominations.,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",PG-13,2018,"144,697",95%,a quiet place,332400298,4/6/2018,90,17000000,6644200,"['Sci-Fi', 'Horror', 'Drama']",['Paramount Pictures'],"['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe']","['survival', 'pregnancy', 'deafness', 'silence']",[],"Two parents do what it takes to keep their children safe in a world full of creatures hunting every sound they can hear. Not a sound can be heard from the family hiding in silence, but all it takes is one noise and everything can go wrong.",Rule #1: Don't make a sound. Rule #2: Never leave the path. Rule #3: Red means run.,['John Krasinski'],"['Scott Beck', 'John Krasinski', 'Bryan Woods']","['Michael Bay', 'Scott Beck', 'Jeffrey Beecroft']",,7.8,82,,0
76,173733,412059,0.5,1 win & 2 nominations.,"A young mother drifts from one motel to the next with her intoxicating boyfriend and her 8-year-old son. The makeshift family scrapes by, living one hustle at a time, until the discovery of...",,2018,215,38%,mobile homes,0,4/4/2018,105,,5613402,['Drama'],"['Lithium Studios', 'Incognito Films', 'Madeleine Films']","['Imogen Poots', 'Callum Turner', 'Callum Keith Rennie', 'Frank Oulton', 'Raven Stewart', 'Shane Daly', 'Jai Jai Jones', 'Rebecca Singh', 'Andy Boorman', 'James Boles', 'Diane Gordon', 'Lyric Justice', 'Karen LeBlanc', 'Thamela Mpumlwana', 'Tony Ning', 'Pedro SalvÌn', 'Vincent Andreas Salvador', 'Roger Barnes']",[],[],"In forgotten towns along the American border, a young mother drifts from one motel to the next with her intoxicating boyfriend and her 8-year-old son. The makeshift family scrapes by, living one hustle at a time, until the discovery of a mobile home community offers an alternative life.",,['Vladimir de Fontenay'],"['Vladimir de Fontenay', 'Danielle Lessovitz']",[],5.416666667,6.6,,0.8901705,1
77,,,,,,,2018,,,the china hustle,48650,3/30/2018,82,,7215388,['Documentary'],"['Jigsaw Productions', '2929 Productions', 'The Kennedy/Marshall Company']",[],[],[],"An unsettling and eye-opening Wall Street horror story about Chinese companies, the American stock market, and the opportunistic greed behind the biggest heist you've never heard of.",There are no good guys in this story.,[],[],[],7.9,,,2.15871,1
78,,,,,,,2018,,,outside in,0,3/30/2018,109,,7260048,['Drama'],['Duplass Brothers Productions'],[],[],[],An ex-con struggling to readjust to life in his small town forms an intense bond with his former high-school teacher.,Things are never the same on the outside.,[],[],[],6.7,,,10.151736,1
79,,,,2 wins & 2 nominations.,"Following the death of their father, two sons deal with the trials of their own lives while watching their mother explore new beginnings of her own.",NOT RATED,2018,166,88%,love after love,113074,3/30/2018,93,,5457078,['Drama'],"['Weedon Media', 'Secret Engine']","['Andie MacDowell', ""Chris O'Dowd"", 'Francesca Faridany']",[],[],A sixty-something mother and her two adult sons cope and move onward following the death of their larger-than-life father/husband.,,['Russell Harbaugh'],['Russell Harbaugh'],"['Ella Bishop', 'Alexandra Byer', 'Lauren Haber']",6,6.2,84,3.814475,0
80,,,,7 wins & 3 nominations.,"A teenager gets a summer job working for a horse trainer and befriends the fading racehorse, Lean on Pete.",R,2018,3488,92%,lean on pete,2250730,3/30/2018,121,8000000,5340300,"['Adventure', 'Drama']",['A24'],"['Travis Fimmel', 'ChloÎ Sevigny', 'Steve Buscemi', 'Steve Zahn']","['16 year old', 'teenage boy', 'father son relationship', 'horse', 'stable']",[],"The film follows fifteen-year-old Charley Thompson. He wants a home, food on the table and a high school he can attend for more than part of the year. As the son of a single father working in warehouses across the Pacific Northwest, stability is hard to find. Hoping for a new start they move to Portland, Oregon where Charley takes a summer job, with a washed-up horse trainer, and befriends a failing racehorse named Lean on Pete.",You Can't Get Anywhere On Your Own,['Andrew Haigh'],"['Willy Vlautin', 'Andrew Haigh']","['Aimee Lynn Barneburg', 'Darren Demetre']",,7.3,80,,0
81,,,,,"Pastor Dave responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down.",PG,2018,1153,13%,god's not dead: a light in darkness,5922182,3/30/2018,105,,6652708,['Drama'],['Pure Flix Productions'],"['David A.R. White', 'John Corbett', 'Shane Harper']","['religious zealot', 'religious fanatic', 'sequel', 'indoctrination']","[""God's Not Dead Collection""]","Pastor Dave  responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down.",,['Michael Mason'],['Michael Mason'],"['Jim Ameduri', 'Dan Campbell', 'Ian Campbell']",5.3,3.8,33,1.344134,0
