,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
4385,56757,13885,3.506699045,Won 1 Oscar. Another 33 wins & 75 nominations.,"The infamous story of Benjamin Barker, aka Sweeney Todd, who sets up a barber shop in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett.",R,2007,"307,867",86%,sweeney todd: the demon barber of fleet street,152000000,12/20/2007,116,50000000,408236,"['Musical', 'Music', 'Horror', 'Drama']","['Tim Burton Productions', 'Warner Bros.', 'DreamWorks Pictures', 'DreamWorks/Paramount Studios', 'Warner Bros. Pictures', 'Parkes+MacDonald Image Nation', 'DreamWorks', 'Zanuck Company, The']","['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall', 'Sacha Baron Cohen', 'Jamie Campbell Bower', 'Jayne Wisener', 'Ed Sanders', 'Laura Michelle Kelly', 'Anthony Stewart Head', 'Buck Holland', 'David McKail', 'Colin Higgins', 'Jess Murphy', 'Sophie Morris-Sheppard']","['based on play or musical', 'person on fire', 'beadle', 'sondheim', 'confession', 'asylum', 'social injustice', 'blood splatter', 'mother figure', 'seaman', 'cane', 'razor', 'folk tale', 'beggar', 'widow', 'corset', 'child in peril', 'incest', 'lust', 'infatuation', 'oven', 'shaving', 'blood on shirt', 'violence', 'villain', 'uxoricide']",[],"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",Never Forget. Never Forgive.,['Tim Burton'],"['Hugh Wheeler', 'John Logan', 'Christopher Bond']","['Walter F. Parkes', 'Richard D. Zanuck', 'Laurie MacDonald', 'John Logan']",7.058103241,7.4,83,10.8060445,0
4386,59116,14324,2.214285714,,Young Florentines take refuge from the black plague and engage in bawdy adventures and lusty exchanges.,R,2007,"6,976",,virgin territory,5410749,12/17/2007,94,38000000,437954,"['Action', 'Comedy', 'Romance', 'Adventure', 'History']","['Carthago Films S.a.r.l.', 'Dino De Laurentiis Company', 'Dino de Laurentiis Cinematografica', 'Red Lion Sarl', 'Ingenious Film Partners', 'Zephyr Films']","['Ryan Cartwright', 'Hayden Christensen', 'Mischa Barton', 'Jay Villiers', 'Simone Spinazzè', 'Christopher Egan', 'Tim Roth', 'Craig Parkinson', 'Silvia Colloca', 'Chiara Gensini', 'Katy Louise Saunders', 'Elisabetta Canalis']",[],[],"The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",Anything Can Happen When You're In ... Virgin Territory,['David Leland'],['David Leland'],"['Tarak Ben Ammar', 'Roberto Cavalli']",4.3,4.8,,6.078012667,0
4387,56174,6479,3.501965503,9 wins & 22 nominations.,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.",PG-13,2007,"601,166",69%,i am legend,585532684,12/14/2007,101,150000000,480249,"['Horror', 'Action', 'Sci-Fi', 'Drama', 'Thriller', 'Science Fiction']","['Original Film', 'Warner Bros.', 'Village Roadshow Pictures', 'Weed Road Pictures', 'Overbrook Entertainment', 'Warner Bros. Pictures', 'Heyday Films']","['Will Smith', 'Alice Braga', 'Charlie Tahan', 'Salli Richardson-Whitfield', 'Willow Smith', 'Emma Thompson', 'Darrell Foster', 'Joanna Numata', 'Dash Mihok', 'Samuel Glen', 'Pedro Mojica', 'Marin Ireland', 'Alexander DiPersia']","['dystopia', 'pandemic', 'lost civilisation', 'saving the world', 'post-apocalyptic', 'helplessness', 'alone', 'virus', 'matter of life and death']",[],"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",The last man on Earth is not alone,['Francis Lawrence'],"['Joyce Hooper Corrington', 'Mark Protosevich', 'Akiva Goldsman', 'Richard Matheson', 'John William Corrington']","['James Lassiter', 'David Heyman', 'Akiva Goldsman', 'Neal H. Moritz', 'Tracy Tormé']",6.940861509,7.2,65,32.187397,0
4388,56176,6477,2.401717557,3 wins & 2 nominations.,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",PG,2007,"64,136",27%,alvin and the chipmunks,362605033,12/13/2007,92,58750000,95264,"['Music', 'Comedy', 'Family', 'Fantasy', 'Animation']","['Regency Enterprises', 'Bagdasarian Productions', '20th Century Fox', 'Dune Entertainment', 'Fox 2000 Pictures']","['Jason Lee', 'David Cross', 'Cameron Richardson', 'Jane Lynch', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Veronica Alicino', 'Allison Karman', 'Tiara Parker', 'Kira Verrastro', 'Beth Riesgraf', 'Adriane Lenox', 'Don Tiffany', 'Frank Maharajh', 'Kevin Symons']","['pop star', 'performance', 'duringcreditsstinger', 'concert', 'friendship', 'surprise', 'chipmunk', 'approach', 'record producer', 'pop', 'forest', 'talking animal', 'talking to animals', 'songwriter', 'music']",['Alvin and the Chipmunks Collection'],"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",Get your squeak on!,['Tim Hill'],"['Jon Vitti', 'Chris Viscardi', 'Will McRobb', 'Ross Bagdasarian']","['Janice Karman', 'Ross Bagdasarian']",5.541474767,5.2,39,23.44012267,0
4389,56945,26990,3.061728395,2 nominations.,A young girl turns to a department store Santa in the hopes that he will help find a new husband for her divorced mother.,PG,2007,"2,619",16%,the perfect holiday,5800000,12/12/2007,96,,841032,"['Comedy', 'Family', 'Romance', 'Drama', 'Fantasy']","['Truenorth Productions', 'Destination Films', 'Capital Arts Entertainment', 'Yari Film Group', 'Flavor Unit Entertainment']","['Моррис Честнат', 'Gabrielle Union', 'Faizon Love', 'Charlie Murphy', 'Katt Williams', 'Jill Marie Jones', 'Rachel True', 'Malik Hammond', 'Khail Bryant', 'Pedro Kim', 'David Anzuelo', 'Frank Bonsangue', 'John Bryant', 'Paul Woodbum', 'Modi', 'Amber Joy Williams', 'Ira Hawkins', 'Conor Carroll', 'Reymond Wittman', 'Brian Gilbert', 'Victoria Pannell', 'Christopher Burns', 'Lisa Datz', 'Dylan Hartigan', 'Mary L. Narango', ""Sandra 'Pepa' Denton"", 'Maria Ford', 'Queen Latifah', 'Terrence Howard', 'Morris Chestnut']",[],[],A young girl turns to a department store Santa in the hopes that he will help find a new husband for her divorced mother.,,['Lance Rivera'],"['Nat Mauldin', 'Marc Calixte', 'Jeff Stein', 'Lance Rivera']",[],5.583333333,4.4,32,1.7604055,0
4390,57432,8875,2.78125,,"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",R,2007,"5,251",38%,timber falls,71248,12/7/2007,97.75,2600000,857295,"['Thriller', 'Horror']","['Ascendant Pictures', 'A-Mark Entertainment', 'Slowhand Cinema', 'Film Tiger', 'Rifkin-Eberts']","['Josh Randall', 'Nick Searcy', 'Beth Broderick', 'Sascha Rosemann', 'T.W. Leshner', 'Ryan Wiik', 'Branden R. Morgan', 'Carl Bressler', 'Ryan McGee', 'Suzanna Urszuly', 'Debbie Jaffe', 'Brianna Brown']","['west virginia', 'fanatic', 'suspense', 'forest']",[],"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",,['Tony Giglio'],"['Dan Kay', 'Tony Giglio']","['Kia Jam', 'Christopher Eberts', 'Bruce McNall', 'Steve Markoff']",5.24015748,5.3,,2.800012667,0
4391,56367,7326,3.763504115,Won 1 Oscar. Another 89 wins & 95 nominations.,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.",PG-13,2007,"449,142",94%,juno,231450102,12/5/2007,96,7375000,467406,"['Drama', 'Comedy', 'Romance']","['Mr. Mudd Production', 'Fox Searchlight Pictures', 'Fox Searchlight', 'Mandate Pictures']","['Ellen Page', 'Michael Cera', 'Jennifer Garner', 'Jason Bateman', 'Allison Janney', 'J.K. Simmons', 'Olivia Thirlby', 'Eileen Pedde', 'Rainn Wilson', 'Daniel Clark', 'Darla Fay', 'Aman Johal', 'Valerie Tian', 'Emily Perkins', 'Kaaren de Zilva', 'Steven Christopher Parker', 'Candice King', 'Sierra Pitkin', 'Cut Chemist', 'Eve Harlow', 'Kirsten Alter', 'Emily Tennant', 'Ashley Whillans', 'Jeff Witzke', 'Colin McSween', 'Peggy Logan', 'Cameron Bright', 'Joy Galmut', 'Wendy Russell', 'Robyn Ross']","['becoming an adult', 'teenager', 'sexuality', 'precocity', 'teenage pregnancy', 'puberty', 'pregnant minor', 'oscar award', 'first time', 'pregnancy and birth', 'partnership']",[],"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",A comedy about growing up... and the bumps along the way.,['Jason Reitman'],['Diablo Cody'],"['Russell Smith', 'John Malkovich', 'Jim Miller', 'Kelli Konop', 'Brad Van Arragon', 'Lianne Halfon', 'Mason Novick']",7,7.5,81,13.641297,0
4392,57326,2312,2.078869048,4 wins & 5 nominations.,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",PG-13,2007,"40,497",4%,in the name of the king: a dungeon siege tale,4500000,11/29/2007,127,60000000,46078,"['Fantasy', 'Adventure', 'Action', 'Drama']","['Herold Productions', 'Brightlight Pictures', 'Boll Kino Beteiligungs GmbH & Co. KG', 'Freestyle Releasing']","['Jason Statham', 'John Rhys-Davies', 'Ray Liotta', 'Leelee Sobieski', 'Burt Reynolds', 'Ron Perlman', 'Brian J. White', 'Kristanna Loken', 'Matthew Lillard', 'Claire Forlani', 'Mike Dopud', 'Tania Saulnier', 'Gabrielle Rose', 'Terence Kelly', 'Carrie Fleming', 'Eva Padberg', 'Will Sanderson', 'Jacqueline Ann Steuart', 'Travis MacDonald']","['fairy tale', 'hero', 'kingdom', 'family', 'new love', ""love of one's life"", 'magic', 'enchantment', 'wizardry', 'son', 'fictional place', 'medieval', 'revenge', 'royalty', 'based on video game', 'motherly love', 'loss of family', 'bad power', 'monster', 'villain', 'heir to the throne']",['In the Name of the King Collection'],"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",Rise and fight,['Uwe Boll'],"['Doug Taylor', 'Jason Rappaport', 'Chris Taylor', 'Dan Stroncak']","['Shawn Williamson', 'Peter Scheerer', 'Brandon Baker', 'Michael Roesch', 'Jonathan Shore', 'Dan Clarke']",4.177111717,3.8,15,10.64694333,0
4393,56158,15250,2.826086957,4 nominations.,A Christmastime drama centered around the Whitfield family's first holiday together in four years.,PG-13,2007,"7,305",56%,this christmas,49733545,11/21/2007,117,13000000,937375,"['Drama', 'Comedy', 'Romance']","['Sony Pictures', 'Screen Gems']","['Loretta Devine', 'Delroy Lindo', 'Idris Elba', 'Regina King', 'Laz Alonso', 'Lauren London', 'Chris Brown']","['family', 'drama', 'family feud', 'family holiday']",[],"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",You can't exchange family.,['Preston A. Whitmore II'],['Preston A. Whitmore II'],[],7.000970874,6.2,63,2.820062,0
4394,56145,5876,3.502040816,6 wins & 11 nominations.,"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.",R,2007,"248,113",72%,the mist,57189408,11/21/2007,126,16750000,884328,"['Thriller', 'Sci-Fi', 'Horror', 'Science Fiction']","['Darkwoods Productions', 'The Weinstein Company', 'Dimension Films']","['Thomas Jane', 'Marcia Gay Harden', 'Laurie Holden', 'Andre Braugher', 'Toby Jones', 'William Sadler', 'Jeffrey DeMunn', 'Frances Sternhagen', 'Nathan Gamble', 'Alexa Davalos', 'Chris Owen', 'Samuel Witwer', 'Robert C. Treveiler', 'David Jensen', 'Melissa McBride', 'Andy Stahl', 'Buck Taylor', ""Brandon O'Dell"", 'Jackson Hurst', 'Brian Libby', 'Susan Malerstein', 'Mathew Greer', 'Juan Gabriel Pareja', 'Walter Fauntleroy', 'Amin Joseph', 'Kelly Collins Lintz', 'Ginnie Randall', 'Tiffany Morgan', 'Kim Wall', 'Julio Cedillo', 'Ron Clinton Smith', 'Gregg Brazzel', 'Sonny Franks', 'Dodie Brown', 'Jay Amor', 'Kevin Beard', 'Jimmy Lee Jr.', 'Derek Cox-Berg', 'Cherami Leigh', 'Ted Ferguson', 'Louis Herthum', 'Mike Martindale', 'Eric Kelly McFarland', 'Ritchie Montgomery']","['blood splatter', 'artist', 'faith', 'prayer', 'gore', 'survivor', 'fog', 'anger', 'monster', 'father son relationship', 'supermarket', 'bible', 'giant monster', 'blood', 'fight', 'thunderstorm', 'spider']",[],"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.","Belief divides them, mystery surrounds them, but fear changes everything.",['Frank Darabont'],"['Frank Darabont', 'Stephen King']","['Frank Darabont', 'Liz Glotzer']",6.7,7.2,58,17.60118233,0
4395,,,,,,,2007,,,im not there,12397613,11/21/2007,,20000000,,[],[],[],[],[],,,[],[],[],,,,,0
4396,56156,1620,3.00188798,2 wins.,"A gun-for-hire known only as Agent 47 hired by a group known only as 'The Organization' is ensnared in a political conspiracy, which finds him pursued by both Interpol and the Russian military as he treks across Russia and Eastern Europe.",R,2007,"148,851",,hitman,99965753,11/21/2007,91.75,22375000,465494,"['Thriller', 'Action', 'Drama', 'Crime']","['Anka Film', 'Daybreak Productions', 'Peace Arch Films', 'Twentieth Century Fox Film Corporation', 'Prime Universe Productions', 'EuropaCorp', '20th Century Fox', 'Dune Entertainment']","['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko', 'Robert Knepper', 'Ulrich Thomsen', 'Henry Ian Cusick', 'Michael Offei', 'Christian Erickson', 'Eriq Ebouaney', 'Joe Sheridan', 'James Faulkner']","['secret formula', 'soviet union', 'intelligence', 'power takeover', 'assassin', 'adversary', 'killer', 'government', 'based on video game', 'hitman', 'execution', 'secret identity', 'celibacy', 'secret society', 'power', 'violence', 'russia']",['Hitman Collection'],"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",Assassin 47,['Xavier Gens'],['Skip Woods'],"['Charles Gordon', 'Adrian Askarieh', 'Pierre-Ange Le Pogam', 'Daniel Alter']",5.9,6.3,35,23.04517467,0
