,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
3716,73023,25196,3.662273476,Won 2 Oscars. Another 36 wins & 29 nominations.,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,R,2009,"75,232",91%,crazy heart,47417251,12/16/2009,112,7375000,126367,"['Music', 'Drama', 'Romance']","['Fox Searchlight Pictures', ""Butcher's Run Films"", 'Informant Media']","['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell', 'Robert Duvall', 'Paul Herman', 'Tom Bower', 'Brian Gleason', 'J. Michael Oliva', 'Beth Grant', 'James Keane', 'Anna Felix']","['taxi', 'alcoholic', 'alcoholism', 'drink', 'biscuit', 'musician', 'memory', 'bar', 'guitar', 'independent film', 'journalist', 'texan', 'guilt', 'country music', 'singer']",[],"When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?","The harder the life, the sweeter the song.",['Scott Cooper'],"['Scott Cooper', 'Thomas Cobb']","['Scott Cooper', 'Robert Duvall', 'Judy Cairo', 'Rob Carliner', 'T Bone Burnett']",6.839562842,7.3,83,12.218863,0
3717,72731,7980,3.176151762,Nominated for 1 Oscar. Another 10 wins & 45 nominations.,Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.,PG-13,2009,"137,232",31%,the lovely bones,94894448,12/11/2009,135.75,72500000,38051,"['Fantasy', 'Drama', 'Thriller']","['Goldcrest Pictures', 'Film4', 'Film4 Productions', 'Paramount Pictures', 'Key Creatives', 'New Zealand Large Budget Screen Production Grant', 'WingNut Films', 'DreamWorks SKG', 'DreamWorks']","['Rachel Weisz', 'Mark Wahlberg', 'Susan Sarandon', 'Saoirse Ronan', 'Stanley Tucci', 'Michael Imperioli', 'Rose McIver', 'Carolyn Dando', 'Christian Thomas Ashdale', 'Reece Ritchie', 'Nikki SooHoo', 'Jake Abel', 'AJ Michalka', 'Tom McCarthy', 'Stink Fisher', 'Andrew James Allen', 'Stefania LaVie Owen', 'Scott Evans']","['teenage love', 'based on young adult novel', 'corpse', 'afterlife', 'tree', 'rape', 'evidence', 'loss of daughter', 'childhood sexual abuse', '1970s', 'pedophile', 'grieving', 'serial killer']",[],"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",The story of a life and everything that came after...,['Peter Jackson'],"['Philippa Boyens', 'Fran Walsh', 'Peter Jackson', 'Alice Sebold']","['Philippa Boyens', 'Anne Bruning', 'Marc Ashton', 'AimÈe Peyronnet', 'Carolynne Cunningham', 'Fran Walsh', 'Peter Jackson']",6.642070072,6.7,42,16.35243233,0
3718,72733,22954,3.583113456,Nominated for 2 Oscars. Another 10 wins & 33 nominations.,"Nelson Mandela, in his first term as the South African President, initiates a unique venture to unite the apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",PG-13,2009,"134,970",76%,invictus,124514011,12/10/2009,134,60000000,10575,"['History', 'Drama', 'Biography']","['Liberty Pictures (II)', 'Malpaso Productions', 'Warner Bros.', 'Warner Bros. Pictures', 'Revelations Entertainment', 'Spyglass Entertainment', 'Mace Neufeld Productions']","['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge', 'Patrick Mofokeng', 'Matt Stern', 'Julian Lewis Jones', 'Adjoa Andoh', 'Marguerite Wheatley', 'Leleti Khumalo', 'Patrick Lyster', 'Scott Eastwood', 'Langley Kirkwood', 'Bonnie Henna', 'Danny Keogh', 'Robin Smith', 'Dan Robbertse', 'Susan Danford', 'Henie Bosman', 'Penny Downie', 'Louis Minnaar', 'David Dukas', 'Grant Swanby', 'Robert Hobbs', 'Vuyo Dabula', 'Daniel Hadebe', 'Jakkie Groenewald', 'Albert Maritz', 'Sello Motloung', 'Meren Reddy', 'Lida Botha', 'Sylvia Mngxekeza', 'Bart Fouche', 'Johnny Cicco', 'Ashley Taylor', 'Nambitha Mpumlwana', 'AndrÈ Jacobs', 'Mark Rickard', 'Grant Roberts', 'Bjorn Steinbach', 'Sivuyile Ngesi', 'Mike Falkow', 'Stelio Savante', 'Sean Cameron Michael', 'Patrick John Walton', 'Matthew Dylan Roberts', 'Michael Ledwidge']","['poverty', 'president', 'stadium', 'nelson mandela', 'nation', 'celebration', 'sport', 'duringcreditsstinger', 'south africa', 'apartheid', 'rugby', 'racism']",[],"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",His people needed a leader. He gave them a champion.,['Clint Eastwood'],"['Anthony Peckham', 'John Carlin']","['Clint Eastwood', 'Lori McCreary', 'Robert Lorenz', 'Mace Neufeld']",7.041001037,7.4,74,14.579466,0
3719,72998,19995,3.664750958,Won 3 Oscars. Another 85 wins & 128 nominations.,A paraplegic marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,PG-13,2009,"985,058",83%,avatar,2787965087,12/10/2009,162,284000000,499549,"['Fantasy', 'Science Fiction', 'Adventure', 'Action']","['Lightstorm Entertainment', 'Ingenious Film Partners', 'Dune Entertainment', 'Twentieth Century Fox Film Corporation', '20th Century Fox']","['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver', 'Stephen Lang', 'Michelle Rodriguez', 'Giovanni Ribisi', 'Joel David Moore', 'CCH Pounder', 'Wes Studi', 'Laz Alonso', 'Dileep Rao', 'Matt Gerald', 'Sean Anthony Moran', 'Jason Whyte', 'Scott Lawrence', 'Kelly Kilgour', 'James Patrick Pitt', 'Sean Patrick Murphy', 'Peter Dillon', 'Kevin Dorman', 'Kelson Henderson', 'David Van Horn', 'Jacob Tomuri', 'Michael Blain-Rozgay', 'Jon Curry', 'Luke Hawker', 'Woody Schultz', 'Peter Mensah', 'Sonia Yee', 'Jahnel Curfman', 'Ilram Choi', 'Kyla Warren', 'Lisa Roumain', 'Debra Wilson', 'Chris Mala', 'Taylor Kibby', 'Jodie Landau', 'Julie Lamm', 'Cullen B. Madden', 'Joseph Brady Madden', 'Frankie Torres', 'Austin Wilson', 'Sara Wilson', 'Tamica Washington-Miller', 'Lucy Briant', 'Nathan Meister', 'Gerry Blair', 'Matthew Chamberlain', 'Paul Yates', 'Wray Wilson', 'James Gaylyn', 'Melvin Leno Clark III', 'Carvon Futrell', 'Brandon Jelkes', 'Micah Moch', 'Hanniyah Muhammad', 'Christopher Nolen', 'Christa Oliver', 'April Marie Thomas', 'Bravita A. Threatt', 'Colin Bleasdale', 'Mike Bodnar', 'Matt Clayton', 'Nicole Dionne', 'Jamie Harrison', 'Allan Henry', 'Anthony Ingruber', 'Ashley Jeffery', 'Dean Knowsley', 'Joseph Mika-Hunt', 'Terry Notary', 'Kai Pantano', 'Logan Pithyou', 'Stuart Pollock', 'Raja', 'Gareth Ruck', 'Rhian Sheehan', 'T. J. Storm', 'Jodie Taylor', 'Alicia Vela-Bailey', 'Richard Whiteside', 'Nikie Zambo', 'Julene Renee']","['future', 'romance', 'soldier', 'space colony', 'alien planet', 'power relations', 'battle', 'marine', 'space travel', 'alien', '3d', 'futuristic', 'space', 'culture clash', 'mind and soul', 'space war', 'society', 'tribe', 'love affair', 'anti war', 'cgi']",['Avatar Collection'],"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",Enter the World of Pandora.,['James Cameron'],['James Cameron'],"['Jon Landau', 'James Cameron']",7.238556012,7.8,83,124.3549583,0
3720,72764,37190,1.907407407,,"Spoof horror in which a group of college kids do a semester abroad in Romania and realise that if the partying doesn't kill them, the vampires just might!",R,2009,"2,395",0%,transylmania,397641,12/4/2009,92,5000000,936471,"['Horror', 'Comedy']","['Film Rock', 'Hill & Brand Entertainment', 'Full Circle Releasing']","['Oren Skoog', 'Patrick Casey', 'Jennifer Lyons', 'Tony Denman', 'Patrick Cavanaugh', 'Paul Hansen Kim', 'David Steinberg', 'Natalie Garza', 'Nicole Garza', 'Musetta Vander', 'James DeBello', 'Claudiu Trandafir', 'Radu Andrei Daniel', 'Simon Petric', 'Dorin Andone', 'Dorina Lazar', 'Desiree Malonga', 'Radita Rosu', 'Adriana Butoi', 'Josh Miller', 'Irena Violette', 'Corneliu Jipa', 'Damian Oancea', 'Cristian Popa', 'Elena-Cristina Marchisano', 'Stefan Alexa', 'Adrian Anghel', 'Choice J. Skinner', 'Dorin Zaharia', 'Scott Brandon', 'Maia van Kline', 'Dana Lee', 'Annette Charles', 'Mo Anouti', 'Colin Campbell', 'Mitch Hara', 'Ashley Barron', 'Carey Embry', 'Paul Zies', 'Kommerina DeYoung', 'Bonnie Morgan', 'Jessica Mei Gershen', 'Brett Gipson', 'Mandinga', 'Jonathan Perkins']","['sequel', 'vampire', 'witch', 'vampire slayer', 'blood bank', 'strip club', 'female nudity']",['Dorm Daze Collection'],"Spoof horror in which a group of college kids do a semester abroad in Romania and realise that if the partying doesn't kill them, the vampires just might!",Euro-trashed! Euro-smashed! Euro-slashed!,"['David Hillenbrand', 'Scott Hillenbrand']","['Josh Miller', 'Patrick Casey']",['Radu Badica'],4.045945946,3.9,8,2.288052,0
3721,72741,26171,3.493622449,Nominated for 1 Golden Globe. Another 1 win & 5 nominations.,A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.,PG-13,2009,"53,695",46%,everybody's fine,16443609,12/4/2009,99,20750000,780511,"['Drama', 'Adventure']","['Hollywood Gang Productions', 'Miramax', 'Miramax Films', 'Radar Pictures']","['Robert De Niro', 'Drew Barrymore', 'Kate Beckinsale', 'Sam Rockwell', 'Melissa Leo', 'Damian Young', 'James Frain', 'Katherine Moennig', 'Brendan Sexton III', 'James Murtaugh', 'Austin Lysy', 'Chandler Frantz', 'Lily Mo Sheen', 'Seamus Davey-Fitzpatrick', 'Lucian Maisel', 'Jason Harris']","['widower', 'family relationships', 'duringcreditsstinger', 'retired', 'visit', 'heart trouble', 'doctor']",[],"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",Frank's travelling light but carrying excess baggage.,['Kirk Jones'],"['Massimo De Rita', 'Tonino Guerra', 'Kirk Jones', 'Giuseppe Tornatore']","['Nathalie Peter-Contesse', 'Ted Field', 'Vittorio Cecchi Gori', 'Glynis Murray', 'Gianni Nunnari']",6.5,7.1,47,10.200879,0
3722,83798,35052,3.56,3 nominations.,A look at the lives and relationships among girls at an elite boarding school.,R,2009,"17,182",43%,cracks,17595,12/4/2009,104,,1183665,"['Drama', 'Mystery', 'Thriller']","['IFC Films', 'Antena 3 Films', 'Future Films', 'Element Pictures']","['Eva Green', 'Juno Temple', 'MarÌa Valverde', 'Imogen Poots', 'Ellie Nunn', 'Adele McCann', 'Zoe Carroll', 'Clemmie Dugdale', 'SinÈad Cusack', 'Helen Norton', 'Deirdre Donnelly', 'Barbara Adair', 'Alistair Rumble', 'Kitty McLaughlin-Dunning', 'Jonathan White']","['murder', 'mental illness', 'nightmare', 'homosexuality', 'teacher', 'student', 'based on novel', 'missing child', 'underage drinking', 'school', 'uniform', 'lesbian relationship', 'catholic', 'england', 'storytelling', 'aristocrat', 'woman director', 'suspense']",[],Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.,Innocence isn't lost. It's taken.,['Jordan Scott'],"['Sheila Kohler', 'Jordan Scott', 'Ben Court', 'Caroline Ip']","['Julie Payne', 'Rosalie Swedlin', 'Christine Vachon', 'Kwesi Dickson', 'Andrew Lowe']",6.6,6.7,54,7.6531285,0
3723,72762,4597,2.802752294,,"A newbie guard for an armored truck company is coerced by his veteran coworkers to steal a truck containing $42 million. But a wrinkle in their supposedly foolproof plan divides the group, leading to a potentially deadly resolution.",PG-13,2009,"27,713",39%,armored,23661038,12/4/2009,88,20000000,913354,"['Crime', 'Thriller', 'Mystery', 'Action', 'Drama']","['Farah Films & Management', 'Buckaroo Entertainment', 'Screen Gems', 'Stars Road Entertainment', 'Sony/Screen Gems']","['Columbus Short', 'Laurence Fishburne', 'Skeet Ulrich', 'Amaury Nolasco', 'Matt Dillon', 'Jean Reno', 'Fred Ward', 'Milo Ventimiglia', 'Andre Kinney', 'Andrew Fiscella', 'Nick Jameson', 'Glenn Taranto', 'Lorna Raver', 'Garry Guerrier', 'Robert Harvey', 'Shawn Devorse']","['truck', 'robbery', 'heist', 'homeless person', 'armored car', 'bank']",[],"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",Who will be the last man standing?,['NimrÛd Antal'],['James V. Simpson'],"['Dan Farah', 'Trae Ireland', 'Joshua Donen']",5.5,5.7,50,10.42917233,0
3724,73000,10197,2.742424242,Nominated for 4 Oscars. Another 8 wins & 56 nominations.,"Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother.",PG-13,2009,"39,839",38%,nine,53825515,12/3/2009,113.5,80000000,875034,"['Music', 'Drama', 'Musical', 'Romance']","['Relativity Media', 'The Weinstein Co.', 'The Weinstein Company']","['Judi Dench', 'Daniel Day-Lewis', 'Marion Cotillard', 'PenÈlope Cruz', 'Sophia Loren', 'Nicole Kidman', 'Kate Hudson', 'Fergie', 'Ricky Tognazzi', 'Enzo Cilenti', 'Giuseppe Cederna', 'Elio Germano', 'Andrea Di Stefano', 'Roberto Nobile', 'Sandro Dori']","['sidewalk cafe', 'sliding down a pole', 'driving a car', 'memory', '1960s', 'costume designer', 'room key', 'stairway', 'singing photograph', 'duringcreditsstinger', 'sequins', 'search for meaning', 'coastline']",[],"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","This Holiday Season, Be Italian",['Rob Marshall'],"['Maury Yeston', 'Arthur Kopit', 'Michael Tolkin', 'Mario Fratti', 'Anthony Minghella']",['Marc Platt'],5.222968198,5.8,49,7.097398667,0
3725,82150,35395,3.626436782,1 win & 2 nominations.,"A young shut-in takes an imaginary road trip inside his apartment, based on mementos and memories of a European trek from years before.",UNRATED,2009,"4,279",66%,bunny and the bull,81010,11/27/2009,101,,1251725,"['Drama', 'Comedy', 'Romance']",['Warp X'],"['Edward Hogg', 'Simon Farnaby', 'VerÛnica Echegui', 'Julian Barratt', 'Noel Fielding', 'Richard Ayoade', 'Sylvia Syms', 'Rich Fulcher', 'Madeleine Worrall']","['agoraphobia', 'independent film']",[],"A young shut-in takes an imaginary road trip inside his apartment, based on mementos and memories of a European trek from years before.",,['Paul King'],['Paul King'],[],6.446,6.7,,2.9378905,0
3726,63072,20766,3.619063658,Nominated for 1 BAFTA Film Award. Another 5 wins & 31 nominations.,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea.",R,2009,"196,338",74%,the road,29206732,11/25/2009,111,30250000,898367,"['Drama', 'Adventure']","['Chockstone Pictures', 'The Weinstein Co./Dimension', '2929 Productions', 'Dimension Films', 'Nick Wechsler Productions']","['Viggo Mortensen', 'Kodi Smit-McPhee', 'Charlize Theron', 'Robert Duvall', 'Guy Pearce', 'Molly Parker', 'Michael Kenneth Williams', 'Garret Dillahunt', 'Bob Jennings', 'Agnes Herrmann', 'Buddy Sosthand', 'Kirk Brown', 'Jack Erdie', 'David August Lindauer', 'Gina Preciado']","['duringcreditsstinger', 'paternity', 'dystopia', 'post-apocalyptic']",[],"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",In a moment the world changed forever.,['John Hillcoat'],"['Cormac McCarthy', 'Joe Penhall']","['Paula Mae Schwartz', 'Nick Wechsler', 'Steve Schwartz']",6.839493949,7.3,64,23.65085967,0
3727,72703,12404,3.208053691,Nominated for 1 BAFTA Film Award. Another 5 wins & 26 nominations.,"In 1937, a teenager is cast in the Mercury Theatre production of ""Julius Caesar"", directed by a young Orson Welles.",PG-13,2009,"9,903",86%,me and orson welles,2336172,11/25/2009,114,25000000,1175506,"['Drama', 'Comedy', 'Romance']","['Freestyle Releasing', 'Isle of Man Film', 'CinemaNX']","['Zac Efron', 'Claire Danes', 'Christian McKay', 'Imogen Poots', 'Zoe Kazan', 'Ben Chaplin', 'Kelly Reilly', 'Eddie Marsan', 'Saskia Reeves', 'James Tupper', 'Leo Bill', 'Al Weaver', 'Patrick Kennedy', 'Travis Oliver', 'Megan Maczko']","['new york', 'based on novel', 'historical figure', 'theater', '1930s']",[],"New York, 1937. A teenager hired to star in Orson Welles' production of Julius Caesar becomes attracted to a career-driven production assistant.",If you want to discover life learn from the master,['Richard Linklater'],"['Vincent Palmo Jr.', 'Robert Kaplow', 'Holly Gent Palmo']","['Richard Linklater', 'Marc Samuelson', 'Ann Carli']",6.6,6.8,73,3.550158667,0
