,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
2068,116213,77951,2.921052632,2 nominations.,"See and feel what it was like when dinosaurs ruled the Earth, in a story where an underdog dino triumphs to become a hero for the ages.",PG,2013,9670,24%,walking with dinosaurs,130580730,12/18/2013,87,80000000,1762399,"['Animation', 'Family', 'Adventure']","['Animal Logic', 'Evergreen MD', 'BBC Earth MD (WWD)', 'Reliance BIG Entertainment', 'Evergreen Films', 'BBC Earth', 'BBC Worldwide', '20th Century Fox']","['Charlie Rowe', 'Justin Long', 'Karl Urban', 'Angourie Rice', 'John Leguizamo', 'Skyler Stone', 'Tiya Sircar', 'Clay Savage', 'Michael Leone', 'Katie Silverman', 'Madison Moellers', 'Mary Mouser']","['3d', 'dinosaur']",[],"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.",The Greatest Adventure in 70 Million Years,"['Neil Nightingale', 'Barry Cook']","['John Collee', 'Gerry Swallow', 'David Skelly']","['Jinko Gotoh', 'Neil Nightingale']",5.24,5.2,37,8.68,0
2069,106918,116745,3.680309317,5 wins & 18 nominations.,"When his job along with that of his co-worker are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined.",PG,2013,260549,51%,the secret life of walter mitty,188281304,12/18/2013,114,90250000,35995,"['Fantasy', 'Drama', 'Comedy', 'Adventure']","['Samuel Goldwyn Films', 'Ingenious Media', 'TSG Entertainment', 'Down Productions', 'Big Screen Productions', 'Red Hour Films', 'Twentieth Century Fox Film Corporation', 'New Line Cinema', '20th Century Fox']","['Ben Stiller', 'Kristen Wiig', 'Patton Oswalt', 'Shirley MacLaine', 'Adam Scott', 'Kathryn Hahn', 'Sean Penn', 'Terence Bernie Hines', 'Gurdeep Singh', 'Alex Anfanger', 'Gary Wilmes', 'Adrian Martinez', 'Jon Daly']","['fired from the job', 'dreamer', 'skateboard', 'daydreaming', 'shark', 'himalaya', 'iceland', 'online dating', 'magazine', 'daydream', 'photographer', 'photograph']",[],A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,"Stop Dreaming, Start Living",['Ben Stiller'],"['Steve Conrad', 'James Thurber']","['Samuel Goldwyn Jr.', 'Stuart Cornfeld', 'Ben Stiller', 'John Goldwyn']",7.04,7.3,54,20.90,0
2070,106920,152601,3.887306857,Won 1 Oscar. Another 82 wins & 181 nominations.,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",R,2013,422793,94%,her,47351251,12/18/2013,126,23000000,1798709,"['Sci-Fi', 'Drama', 'Romance', 'Science Fiction']","['Warner Bros. Pictures', 'Annapurna Pictures', 'Warner Bros.']","['Joaquin Phoenix', 'Scarlett Johansson', 'Rooney Mara', 'Amy Adams', 'Olivia Wilde', 'Chris Pratt', 'Portia Doubleday', 'Sam Jaeger', 'Katherine Boecher', 'Kelly Sarah', 'Spike Jonze', 'Bill Hader', 'Kristen Wiig', 'Brian Cox', 'Lynn A. Freedman', 'Lisa Renee Pitts', 'Gabe Gomez', 'Artt Butler', 'May Lindstrom', 'Matt Letscher', 'David Azar', 'Guy Lewis', 'Melanie Seacat', 'Pramod Kumar', 'Evelyn Edwards', 'Steve Zissis', 'Dane White', 'Nicole Grother', 'James Ozasky', 'Samantha Sarakanti', 'Luka Jones', 'Gracie Prewitt', 'Claudia Choi', 'Laura Kai Chen', 'Soko', 'Wendy Leon', 'Lil Buck', 'Lynn Adrianna']","['computer', 'singularity', 'transhumanism', 'bittersweet', 'love', 'artificial intelligence', 'near future', 'loneliness', 'heartbreak']",[],"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",A Spike Jonze Love Story,['Spike Jonze'],['Spike Jonze'],"['Spike Jonze', 'Megan Ellison', 'Vincent Landay']",7.90,8,90,28.06,0
2071,107348,109443,2.961482558,1 win & 23 nominations.,"With the 1970s behind him, San Diego's top-rated newsman, Ron Burgundy, returns to take New York City's first twenty-four-hour news channel by storm.",PG-13,2013,147008,75%,anchorman 2: the legend continues,173649015,12/18/2013,119,50000000,122934,['Comedy'],"['Paramount', 'Apatow Productions', 'Paramount Pictures', 'Gary Sanchez Productions']","['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'Christina Applegate', 'David Koechner', 'James Marsden', 'Kristen Wiig', 'Meagan Good', 'Dylan Baker', 'Tina Fey', 'Kirsten Dunst', 'Liam Neeson', 'Vince Vaughn', 'Marion Cotillard', 'Harrison Ford', 'Will Smith', 'Sacha Baron Cohen', 'Jim Carrey', 'Amy Poehler', 'Kanye West', 'Fred Willard', 'John C. Reilly', 'June Diane Raphael', 'Matthew Cornwell', 'Bill Kurtis', 'Sarah E. Spencer', 'Brian Patrick Butler']","['journalism', 'tv news', 'mustache', 'newsroom', 'news spoof', 'aftercreditsstinger', 'gang warfare', 'tv news anchor']",['Anchorman Collection'],"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",It's kind of a big deal,['Adam McKay'],"['Adam McKay', 'Will Ferrell']",['Judd Apatow'],6.04,6.3,61,18.10,0
2072,,,,,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,PG-13,2013,5149,20%,tyler perry's a madea christmas,52543354,12/13/2013,105,25000000,,"['Comedy', 'Drama']","['The Tyler Perry Company', 'Tyler Perry Studios']","['Tyler Perry', 'Chad Michael Murray', 'Tika Sumpter']","['mable madea simmons character', 'christmas', 'holiday', 'rural setting', 'madea series']",[],"Madea gets coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas, but the biggest surprise is what they'll find when they arrive. As the small, rural town prepares for its annual Christmas Carnival, new secrets are revealed and old relationships are tested while Madea dishes her own brand of Christmas Spirit to all.","Ho, Ho, Ho",['Tyler Perry'],['Tyler Perry'],[],,4.9,40,,0
2073,119224,175555,2.5,1 win & 6 nominations.,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,PG-13,2013,5043,20%,a madea christmas,52528330,12/13/2013,100,25000000,2609758,"['Drama', 'Comedy']","['Lionsgate', 'Lions Gate']","['Tyler Perry', 'Anna Maria Horsford', 'Tika Sumpter', 'Eric Lively', 'Chad Michael Murray', 'Alicia Witt', 'Kathy Najimy', 'Larry the Cable Guy', 'Lisa Whelchel', 'Jonathan Chase', 'Vickie Eng', 'JR Lemon', 'Noah Urrea', 'Julie Ann Doan', 'Michael H. Cole']",['christmas'],[],Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,This Little Fool Thinks She's Getting A Damn Pony,['Tyler Perry'],['Tyler Perry'],['Tyler Perry'],6.80,4.9,28,4.44,0
2074,106916,168672,3.557588652,Nominated for 10 Oscars. Another 70 wins & 208 nominations.,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.",R,2013,398390,93%,american hustle,257878294,12/12/2013,138,40000000,1800241,"['Drama', 'Crime']","['Atlas Entertainment', 'Sony Pictures', 'Annapurna Pictures', 'Columbia Pictures']","['Christian Bale', 'Bradley Cooper', 'Amy Adams', 'Jeremy Renner', 'Jennifer Lawrence', 'Louis C.K.', 'Jack Huston', 'Michael Pe?±a', 'Shea Whigham', 'Alessandro Nivola', 'Elisabeth R??hm', 'Paul Herman', 'Sa?Ød Taghmaoui', 'Matthew Russell', 'Thomas Matthews', 'Adrian Martinez', 'Anthony Zerbe', 'Colleen Camp', 'Steve Gagliastro', 'Christopher Tarjan', 'Zachariah Supka', 'Christy Scott Cashman', 'Simon Hamlin', 'Martie Barylick', 'Dawn Olivieri', 'Erica McDermott', 'Dicky Eklund Jr.', 'Robert De Niro', 'John Franchi', 'Danny Corbo', 'Sonny Corbo']","['mobster', 'fbi agent', 'scam', 'con artist']",[],"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",Everyone Hustles To Survive,['David O. Russell'],"['Eric Warren Singer', 'David O. Russell']","['Jonathan Gordon', 'Charles Roven', 'Megan Ellison', 'Richard Suckle']",6.80,7.3,90,25.40,0
2075,106489,57158,3.663338965,Nominated for 3 Oscars. Another 16 wins & 86 nominations.,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",PG-13,2013,537171,74%,the hobbit: the desolation of smaug,960366855,12/11/2013,161,225000000,1170358,"['Fantasy', 'Adventure']","['Metro-Goldwyn-Mayer', 'Metro-Goldwyn-Mayer (MGM)', 'Warner Bros.', 'Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema']","['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman"", 'Aidan Turner', 'Benedict Cumberbatch', 'Lee Pace', 'Luke Evans', 'Evangeline Lilly', 'Orlando Bloom', 'Mikael Persbrandt', 'Manu Bennett', 'Stephen Fry', 'John Bell', 'Sylvester McCoy', 'Terry Notary', 'Peter Hambleton', 'Cate Blanchett', 'Stephen Colbert', 'Jed Brophy', 'Sarah Peirse', 'Mary Nesbitt', 'Peggy Nesbitt', 'Mark Hadlow', 'John Callen', 'Adam Brown', 'Ben Mitchell']","['hobbit', 'sword and sorcery', 'orcs', 'dragon', 'elves', 'wizard', 'dwarves']",['The Hobbit Collection'],"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",Beyond darkness... beyond desolation... lies the greatest danger of all.,['Peter Jackson'],"['Philippa Boyens', 'J.R.R. Tolkien', 'Guillermo del Toro', 'Fran Walsh', 'Peter Jackson']","['Carolynne Cunningham', 'Peter Jackson', 'Zane Weiner', 'Fran Walsh']",7.60,7.9,66,44.76,0
2076,137469,174341,2.5,,"A man surprises his former mistress by claiming to have left his wife. However, before long, a dark history between the two comes into focus.",NOT RATED,2013,1428,51%,some velvet morning,6420,12/10/2013,83,2000000,2231138,['Drama'],"['Tribeca Films', 'Velvet Morning', 'Untouchable Films']","['Stanley Tucci', 'Alice Eve']","['infidelity', 'prostitute']",[],"Fred arrives at the doorstep of his beautiful young mistress Velvet after four years apart, claiming to have finally left his wife. But when she rejects his attempts to rekindle their romance, his persistence evolves into obsession ‚Äî and a dark history between the former lovers comes into focus.",Unsettling and unforgettable,['Neil LaBute'],['Neil LaBute'],[],6.30,5.8,54,2.37,0
2077,106889,212063,3.949760766,Nominated for 1 BAFTA Film Award. Another 1 win & 5 nominations.,Inventor Tim Jenison seeks to understand the painting techniques used by Dutch Master Johannes Vermeer.,PG-13,2013,6893,90%,tim's vermeer,1670806,12/6/2013,80,,3089388,"['Documentary', 'History']","['High Delft Pictures', 'Sony Pictures Classics']","['Colin Blakemore', 'David Hockney', 'Tim Jenison', 'Penn Jillette', 'Martin Mull', 'Teller', 'Philip Steadman']","['painting', 'inventor', 'geometry', 'video tester', 'woodworking']",[],Inventor Tim Jenison seeks to understand the painting techniques used by Dutch Master Johannes Vermeer.,,['Teller'],"['Teller', 'Penn Jillette']","['Farley Ziegler', 'Penn Jillette']",7.21,7.8,76,3.28,0
2078,106491,64686,3.064910026,5 nominations.,A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,PG-13,2013,128766,15%,47 ronin,151816815,12/6/2013,121,170000000,1335975,"['Fantasy', 'Drama', 'Adventure', 'Action']","['Universal', 'Moving Picture Company (MPC)', 'Mid Atlantic Films', 'Moving Picture Company', 'Universal Pictures', 'H2F Entertainment', 'Stuber Productions']","['Keanu Reeves', 'Hiroyuki Sanada', 'Kou Shibasaki', 'Tadanobu Asano', 'Min Tanaka', 'Rinko Kikuchi', 'Jin Akanishi', 'Masayoshi Haneda', 'Hiroshi Sogabe', 'Takato Yonemoto', 'Sh?ª Nakajima', 'Hiroshi Yamada', 'Cary-Hiroyuki Tagawa', 'Tanroh Ishida', 'Yorick van Wageningen', 'Ron Bottitta', 'Natsuki Kunimoto', 'Togo Igawa', 'Akira Koieyama', 'Haruka Abe', 'Clyde Kusatsu', 'Junichi Kajioka', 'Masashi Fujimoto', 'Neil Fingleton', 'Ko Shibasaki']","['japan', 'suicide', 'shogun', '3d', 'ronin', 'samurai', 'half breed', 'based on true story', 'samurai sword']",[],"Based on the original 1941 movie from Japan, and from ancient Japan‚Äôs most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",For courage. For loyalty. For honor.,['Carl Rinsch'],"['Chris Morgan', 'Walter Hamada', 'Hossein Amini']","['Pamela Abdy', 'Eric McLeod', 'Scott Stuber']",5.94,6.3,28,22.32,0
