,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
965,,,,,,,2016,,,airlift (2016),9969237.0,2016-12-31,,4400000.0,,[],[],[],[],[],,,[],[],[],,,,,0
966,166532.0,259695.0,3.160919540229885,2 nominations.,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",R,2016,39918,35%,live by night,22678555.0,2016-12-25,129.0,93666666.66666667,2361317.0,"['Thriller', 'Crime', 'Action', 'Drama']","['Warner Bros.', 'Pearl Street Films', 'Warner Bros. Pictures', 'Appian Way']","['Ben Affleck', 'Elle Fanning', 'Brendan Gleeson', 'Chris Messina', 'Sienna Miller', 'Zoe Saldana', 'Chris Cooper', 'Anthony Michael Hall', 'Titus Welliver', 'Derek Mears', 'Max Casella', 'Robert Glenister', 'Chris Sullivan', 'J.D. Evermore', 'Tom Virtue', 'Matthew Maher', 'Bruno Amato', 'Benny Ciaramello', 'Michael Mantell', 'Michael Chieffo', 'Andrew Bongiorno', 'Austin Swift', 'Mark Burzenski', 'Lucy Angelo', 'Larry Eudene', 'Lexie Roth', 'Kristen Annese', ""Katie O'Malley"", 'John Bishop', 'Remo Girone']","['florida', '1920s', 'love', '1930s', 'based on novel', 'revenge', 'prohibition', 'organized crime', 'betrayal']",[],A story set in the Prohibition Era and centered around a group of individuals and their dealings in the world of organized crime.,Witness the price of the American Dream.,['Ben Affleck'],"['Dennis Lehane', 'Ben Affleck']","['Jennifer Killoran', 'Jennifer Todd', 'Leonardo DiCaprio', 'Ben Affleck']",6.2,6.4,49.0,15.969474000000002,0
967,166788.0,342737.0,3.793577981651376,Nominated for 1 Oscar. Another 12 wins & 67 nominations.,"The story of a teenage boy, his mother, and two other women who help raise him among the love and freedom of Southern California of 1979.",R,2016,26027,88%,20th century women,5816211.0,2016-12-25,119.0,7000000.0,4385888.0,"['Comedy', 'Drama']","['A24 Films', 'Modern People', 'Archer Gray', 'Annapurna Pictures']","['Annette Bening', 'Elle Fanning', 'Greta Gerwig', 'Lucas Jade Zumann', 'Billy Crudup', 'Alia Shawkat', 'Darrell Britt-Gibson', 'Thea Gill', 'Laura Wiggins', 'Nathalie Love', 'Alison Elliott', 'Finn Roberts', 'Kirk Bovill', 'Waleed Zuaiter', 'John Billingsley', 'Curran Walters', 'Vitaly Andrew LeBeau', 'Cameron Gellman', 'Finnegan Seeker Bell', 'Zoë Nanos', 'Lauren Foley', 'Matthew Cardarople']","['feminism', 'mother son relationship', 'santa barbara california', 'generation gap', '1970s', 'balcony', 'punk music', 'feminist']",[],"In 1979 Santa Barbara, California, Dorothea Fields is a determined single mother in her mid-50s who is raising her adolescent son, Jamie, at a moment brimming with cultural change and rebellion. Dorothea enlists the help of two younger women – Abbie, a free-spirited punk artist living as a boarder in the Fields' home and Julie, a savvy and provocative teenage neighbour – to help with Jamie's upbringing.",,['Mike Mills'],['Mike Mills'],"['Anne Carey', 'Youree Henley', 'Megan Ellison']",7.361690647482015,7.4,83.0,9.3845925,0
968,,,,,,,2016,,,the limehouse golem,2225698.0,2016-12-23,109.0,,473364.0,"['Horror', 'Mystery', 'Thriller']",['Number 9 Films'],[],[],[],A series of murders has shaken the community to the point where people believe that only a legendary creature from dark times – the mythical Golem – must be responsible.,"Before the ripper, fear had another name.",[],[],[],5.8,,,11.455546,0
969,168498.0,173897.0,2.8225806451612905,1 win & 3 nominations.,"Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",R,2016,"66,225",36%,resident evil: the final chapter,312242626.0,2016-12-23,107.0,40000000.0,2592614.0,"['Science Fiction', 'Sci-Fi', 'Horror', 'Action']","['Impact Pictures', 'Davis Films', 'Sony Pictures', 'Screen Gems', 'Constantin Film']","['Milla Jovovich', 'Iain Glen', 'Ali Larter', 'Shawn Roberts', 'Eoin Macken', 'Fraser James', 'Ruby Rose', 'William Levy', 'Rola', 'Ever Gabo Anderson', 'Lee Joon-gi', 'Jacob Evans']","['sci-fi thriller', 'underground', 'resident evil', 'zombie', 'heroine', 'armageddon', 'helicopter', 'post-apocalyptic', 'mutant', 'sequel', 'based on video game', 'monster', 'pistol', 'woman with gun', 'female soldier', 'dystopia', 'end of the world']",['Resident Evil Collection'],"Picking up immediately after the events in Resident Evil: Retribution, Alice (Milla Jovovich) is the only survivor of what was meant to be humanity's final stand against the undead. Now, she must return to where the nightmare began - The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",Back to the Hive,['Paul W.S. Anderson'],['Paul W.S. Anderson'],"['Robert Kulzer', 'Jeremy Bolt', 'Samuel Hadida', 'Paul W.S. Anderson']",5.9,5.6,49.0,0.806592,0
970,167018.0,356305.0,3.2035573122529644,1 win.,A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.,R,2016,77280,39%,why him?,118034273.0,2016-12-22,111.0,38000000.0,4501244.0,['Comedy'],"['Red Hour Films', '20th Century Fox', 'Twentieth Century Fox Film Corporation', '21 Laps Entertainment', 'TSG Entertainment']","['Bryan Cranston', 'James Franco', 'Zoey Deutch', 'Megan Mullally', 'Griffin Gluck', 'Keegan-Michael Key', 'Kaley Cuoco', 'Cedric the Entertainer', 'Zack Pearlman', 'Jee Young Han', 'Grace Ly Ngo Hazelett', 'Sadie Kate Ngo Hazelett', 'Casey Wilson', 'Andrew Rannells', 'Adam Devine', 'Tangie Ambrose', 'Steve Bannos', 'Steve Aoki', 'Richard Blais', 'Elon Musk', 'Gene Simmons', 'Paul Stanley', 'Peter Criss', 'Chris A. Liscomb', 'Bob Stephenson', 'Mary Pat Gleason', 'Jacob Kemp', 'Juliette B. Reiss', 'Melissa Graver', 'Steffen Dziczek', 'Jimmy Badstibner', 'Ramy Youssef', 'Brenda Good', 'Harrison Bieker', 'Greg Worswick', 'George Kareman', 'Toby Turner', 'Craig Hosking', 'Lucy Angelo', 'Katelyn Brooke', 'Isabel Dresden', 'Lynly Ehrlich', 'Stevens Gaston', 'Liam Gillen', 'Braxton Goe', 'Alex J. Joseph', 'Jocelyn Marie', 'Derek McEntire', 'Arber Mehmeti', 'Isabelle Menard', 'Tim Neff', 'Saul Preciado-Garcia', 'Evan Seidlitz', 'Lee Stickler', 'Caleb Thomas', 'Emely von Oest', 'Tricia Mary Young']","['father-in-law son-in-law relationship', 'rivalry', 'daughter', 'dad']",[],A dad forms a bitter rivalry with his daughter's young rich boyfriend.,Of all the guys his daughter could have chosen...,['John Hamburg'],"['John Hamburg', 'Ian Helfer', 'Jonah Hill']","['Shawn Levy', 'Daniel S. Levine', 'Ben Stiller', 'Jonah Hill']",6.300000000000001,6.2,39.0,13.736412999999999,0
971,167546.0,334524.0,3.2972972972972974,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,"Kenny Wells, a prospector desperate for a lucky break, teams up with a similarly eager geologist and sets off on a journey to find gold in the uncharted jungle of Indonesia.",R,2016,43163,42%,gold,7227038.0,2016-12-22,120.0,20000000.0,1800302.0,"['Thriller', 'Adventure', 'Drama']","['Living Films', 'Black Bear Pictures', 'Boies/Schiller Film Group', 'Hwy61', 'Boies / Schiller Film Group', 'TWC-Dimension']","['Matthew McConaughey', 'Bryce Dallas Howard', 'Edgar Ramírez', 'Timothy Simons', 'Michael Landes', 'Stacy Keach', 'Rachael Taylor', 'Bruce Greenwood', 'Craig T. Nelson', 'Corey Stoll', 'Toby Kebbell', 'Macon Blair', 'Bill Camp', 'Lora Martinez-Cunningham', 'Frank Wood', 'Adam LeFevre', 'Dylan Kenin', 'Joshua Harto', 'Matthew Page', 'Jackamoe Buzzell', 'Sahajak Boonthanakit', 'Kristen Rakes', 'Stafford Douglas', 'Richard Beal', 'Hank Rogerson', 'Jacob Browne', 'Bob Jesser', 'Bhavesh Patel', 'Cheo Tapia', 'Joanne Camp', 'Danny Winn', 'William Sterchi', 'Ben Whitehair', 'Catherine Haun', 'John Wojda', 'Julian Wondolowski', 'Marybeth Massett', 'Joe Girard', 'Karan Choudhary', 'Lionel Archuleta', 'Ramona King', 'John Pirkis', 'Vic Browder', 'Art Tedesco', 'Stephen Bogardus', 'Nicole Brady', 'Tad Jones', 'Frank Bond', 'Casey Messer', 'John Lawlor', 'Joe Berryman', 'Russ Dillen', 'Jessica Cummings', 'Patrick Duggan', 'Ed Trucco', 'Jirayu Tantrakul', 'Yothin Mapobphun', 'Nophand Boonyai', 'Ratiwat Bubpsasawat', 'Tanapol Chuksrida', 'Jory Levine', 'Shad Adair', 'Lorus Allen', 'Rick Anglada', 'Patrick Burns', 'Kurt Capalbo', 'Warren M. Christopher', 'Neil Fleischer', 'Alison Grainger', 'Evan Bryn Graves', 'William Greely', 'Sylvie Grontis Hagan', 'Mohammed Hossain', 'Darrick Hurst', 'Bill Jones', 'Jamie H. Jung', 'Bobby Knudsen', 'Steve Larese', 'Jameson Macmillan', 'Jose Martinez', 'Jose B. Martinez', 'Gustavo Montes', 'Justin D. Moore', 'Phil Oddo', 'Philip David Pickard', 'Alexander Daniel Pimentel', 'Michael Neal Powell', 'Michael Prather', 'James Rishe', 'James Tyler Robinson', 'Joseph P. Santillanes', 'Kate Sears', 'Nora Sommerkamp', 'Michael E. Stogner', 'Kevin Wester', 'Kathie Westgate']","['money', '1990s', 'rise and fall', 'gold mine', 'ugly american', 'indonesia', 'fraud', 'wall street', 'mining', 'alcoholism', 'gold', 'inspired by a true story']",[],"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",Prove 'em all wrong,['Stephen Gaghan'],"['John Zinman', 'Patrick Massett']","['Matthew McConaughey', 'Michael Nozik', 'John Zinman', 'Teddy Schwarzman', 'Patrick Massett']",6.599999999999999,6.7,49.0,13.3457635,0
972,165603.0,397243.0,3.416243654822335,7 wins & 9 nominations.,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",R,2016,60499,86%,the autopsy of jane doe,5972942.0,2016-12-21,86.0,,3289956.0,"['Horror', 'Mystery', 'Thriller']","['IM Global', 'IFC Films', '42', 'Impostor Pictures']","['Emile Hirsch', 'Brian Cox', 'Ophelia Lovibond', 'Olwen Catherine Kelly', 'Michael McElhatton', 'Parker Sawyers', 'Jane Perry']","['elevator', 'axe', 'autopsy room', 'cause of death', 'murder', 'supernatural horror', 'autopsy', 'father son relationship', 'morgue', 'corpse', 'supernatural', 'crematorium', 'coroner', 'bell', 'thunderstorm']",[],"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",Every body has a secret.,['André Øvredal'],"['Ian Goldberg', 'Ian B. Goldberg', 'Richard Naing']","['Ben Pugh', 'Fred Berger', 'Rory Aitken', 'Eric Garcia']",6.42354066985646,6.8,65.0,22.830948,0
973,166635.0,274870.0,3.5138662316476346,Nominated for 2 Oscars. Another 1 win & 9 nominations.,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",PG-13,2016,267459,30%,passengers,303144152.0,2016-12-21,116.0,110000000.0,1355644.0,"['Romance', 'Sci-Fi', 'Drama', 'Adventure', 'Thriller', 'Science Fiction']","['LStar Capital', 'Village Roadshow Pictures', 'Wanda Pictures', 'Company Films', 'Original Film', 'Start Motion Pictures', 'Columbia Pictures']","['Jennifer Lawrence', 'Chris Pratt', 'Michael Sheen', 'Laurence Fishburne', 'Andy García', 'Aurora Perrineau', 'Julee Cerda', 'Kristin Brock', 'Vince Foster', 'Kara Flowers', 'Conor Brophy', 'Emma Clarke', 'Matt Corboy', 'Fred Melamed', 'Alpha Takahashi', 'Matthew Wolf', 'Jean-Michel Richaud', 'Jon Spaihts', 'Curtis Grecco', 'Joy Spears', 'Lauren Farmer', 'Tom Ferrari', 'Emerald Mayne', 'Quansae Rutledge', 'Desmond Reid', 'Chris Edgerly', 'Jesus Mendoza', 'Kimberly Battista', 'Ana Gray', 'Inder Kumar', 'Jamie Soricelli', 'Ivana Vitomir', 'Shelby Taylor Mullins', 'Jeff Olsen', 'Kevin Tan', 'Stephen M. LaBar Jr.', 'Kelli Pardo', 'Robert Larriviere', 'Nazanin Boniadi', 'Marie Burke']","['space', 'gravity', 'swimming pool', 'spaceship', 'isolation', 'asteroid', 'space station', 'lying', 'automation', 'hibernation', 'robot', 'malfunction', 'shower', 'outer space', 'android', '3d', 'nudity', 'trapped in space', 'male nudity']",[],"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",There is a reason they woke up.,['Morten Tyldum'],['Jon Spaihts'],"['Stephen Hamel', 'Michael Maher', 'Ori Marmur', 'Neal H. Moritz']",6.757987804878048,7.0,41.0,19.431034,0
974,167636.0,262841.0,2.6551724137931036,2 nominations.,A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.,PG,2016,11547,30%,monster trucks,64493915.0,2016-12-21,104.66666666666667,125000000.0,3095734.0,"['Comedy', 'Adventure', 'Action', 'Science Fiction']","['Paramount', 'Paramount Pictures', 'Paramount Animation', 'Nickelodeon Movies', 'Disruption Entertainment']","['Lucas Till', 'Jane Levy', 'Amy Ryan', 'Rob Lowe', 'Danny Glover', 'Barry Pepper', 'Holt McCallany', 'Frank Whaley', 'Thomas Lennon', ""Aliyah O'Brien"", 'Tucker Albrizzi', 'Samara Weaving', 'Daniel Bacon', 'Faustino Di Bauda', 'Jedidiah Goodacre', 'Chris Gauthier', 'Scott Patey', 'Ryan Cowie', 'Ruairi MacDonald', 'Stacey Scowley', 'Adrian Formosa', 'Maja Aro', 'Philip Granger', 'Daniel Boileau', 'Peter New', 'Simon Chin', 'Devielle Johnson', 'Christian Sloan', 'Jordana Largy', 'Ian Carter', 'Howie Lai', 'Candice Zhao', 'Jagen Johnson', 'Giacomo Baessato', 'Emanuel Fappas', 'Chad Willett']","['live action and animation', 'secret', 'monster', 'pickup truck', 'monster trucks', 'teenager', 'small town']",[],"Looking for any way to get away from the life and town he was born into, Tripp, a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend.",Meet Creech,['Chris Wedge'],"['Glenn Berger', 'Matthew Robinson', 'Jonathan Aibel', 'Derek Connolly']","['Denis L. Stewart', 'Mary Parent']",5.9407407407407415,5.7,41.0,13.504417,0
